,当前时间,合约名称,最新价,操作
8669,2022-04-11 15:00:02,c2205,2837.0,TODO
8670,2022-04-11 15:01:21,c2205,2837.0,TODO
8671,2022-04-11 15:01:21,c2205,2837.0,TODO
8672,2022-04-01 10:15:01,jd2205,4349.0,TODO
8673,2022-04-01 10:30:08,jd2205,4344.0,TODO
8674,2022-04-01 10:30:12,jd2205,4344.0,TODO
8675,2022-04-01 10:30:18,jd2205,4344.0,TODO
8676,2022-04-01 10:30:22,jd2205,4343.0,TODO
8677,2022-04-01 10:30:28,jd2205,4342.0,TODO
8678,2022-04-01 10:30:33,jd2205,4342.0,TODO
8679,2022-04-01 10:30:38,jd2205,4343.0,TODO
8680,2022-04-01 10:30:42,jd2205,4342.0,TODO
8681,2022-04-01 10:30:48,jd2205,4341.0,TODO
8682,2022-04-01 10:30:52,jd2205,4341.0,TODO
8683,2022-04-01 10:30:56,jd2205,4341.0,TODO
8684,2022-04-01 10:31:02,jd2205,4339.0,TODO
8685,2022-04-01 10:31:07,jd2205,4339.0,TODO
8686,2022-04-01 10:31:11,jd2205,4341.0,TODO
8687,2022-04-01 10:31:16,jd2205,4340.0,TODO
8688,2022-04-01 10:31:21,jd2205,4340.0,TODO
8689,2022-04-01 10:31:27,jd2205,4341.0,TODO
8690,2022-04-01 10:31:32,jd2205,4341.0,TODO
8691,2022-04-01 10:31:36,jd2205,4341.0,TODO
8692,2022-04-01 10:31:41,jd2205,4340.0,TODO
8693,2022-04-01 10:31:46,jd2205,4341.0,TODO
8694,2022-04-01 10:31:51,jd2205,4341.0,TODO
8695,2022-04-01 10:31:55,jd2205,4342.0,TODO
8696,2022-04-01 10:32:01,jd2205,4342.0,TODO
8697,2022-04-01 10:32:04,jd2205,4342.0,TODO
8698,2022-04-01 10:32:11,jd2205,4342.0,TODO
8699,2022-04-01 10:32:15,jd2205,4343.0,TODO
8700,2022-04-01 10:32:19,jd2205,4343.0,TODO
8701,2022-04-01 10:32:25,jd2205,4343.0,TODO
8702,2022-04-01 10:32:29,jd2205,4342.0,TODO
8703,2022-04-01 10:32:32,jd2205,4342.0,TODO
8704,2022-04-01 10:32:40,jd2205,4343.0,TODO
8705,2022-04-01 10:32:43,jd2205,4342.0,TODO
8706,2022-04-01 10:32:51,jd2205,4342.0,TODO
8707,2022-04-01 10:32:59,jd2205,4343.0,TODO
8708,2022-04-01 10:33:10,jd2205,4343.0,TODO
8709,2022-04-01 10:33:13,jd2205,4343.0,TODO
8710,2022-04-01 10:33:19,jd2205,4343.0,TODO
8711,2022-04-01 10:56:39,jd2205,4340.0,TODO
8712,2022-04-01 10:56:44,jd2205,4340.0,TODO
8713,2022-04-01 10:56:47,jd2205,4340.0,TODO
8714,2022-04-01 10:56:54,jd2205,4341.0,TODO
8715,2022-04-01 10:57:00,jd2205,4341.0,TODO
8716,2022-04-01 10:57:01,jd2205,4341.0,TODO
8717,2022-04-01 10:57:10,jd2205,4342.0,TODO
8718,2022-04-01 10:57:12,jd2205,4342.0,TODO
8719,2022-04-01 10:57:25,jd2205,4342.0,TODO
8720,2022-04-01 10:57:30,jd2205,4342.0,TODO
8721,2022-04-01 10:57:34,jd2205,4342.0,TODO
8722,2022-04-01 10:57:39,jd2205,4341.0,TODO
8723,2022-04-01 10:57:43,jd2205,4341.0,TODO
8724,2022-04-01 10:57:53,jd2205,4340.0,TODO
8725,2022-04-01 10:57:59,jd2205,4340.0,TODO
8726,2022-04-01 10:58:02,jd2205,4340.0,TODO
8727,2022-04-01 10:58:07,jd2205,4339.0,TODO
8728,2022-04-01 10:58:14,jd2205,4340.0,TODO
8729,2022-04-01 10:58:18,jd2205,4340.0,TODO
8730,2022-04-01 10:58:23,jd2205,4340.0,TODO
8731,2022-04-01 10:58:28,jd2205,4340.0,TODO
8732,2022-04-01 10:58:33,jd2205,4339.0,TODO
8733,2022-04-01 10:58:35,jd2205,4339.0,TODO
8734,2022-04-01 10:58:44,jd2205,4340.0,TODO
8735,2022-04-01 10:58:44,jd2205,4340.0,TODO
8736,2022-04-01 10:58:54,jd2205,4338.0,TODO
8737,2022-04-01 10:58:59,jd2205,4338.0,TODO
8738,2022-04-01 10:59:01,jd2205,4338.0,TODO
8739,2022-04-01 10:59:08,jd2205,4339.0,TODO
8740,2022-04-01 10:59:13,jd2205,4338.0,TODO
8741,2022-04-01 10:59:19,jd2205,4338.0,TODO
8742,2022-04-01 10:59:22,jd2205,4339.0,TODO
8743,2022-04-01 10:59:28,jd2205,4339.0,TODO
8744,2022-04-01 10:59:29,jd2205,4339.0,TODO
8745,2022-04-01 10:59:36,jd2205,4338.0,TODO
8746,2022-04-01 10:59:42,jd2205,4339.0,TODO
8747,2022-04-01 10:59:47,jd2205,4338.0,TODO
8748,2022-04-01 10:59:53,jd2205,4338.0,TODO
8749,2022-04-01 10:59:56,jd2205,4338.0,TODO
8750,2022-04-01 11:00:03,jd2205,4339.0,TODO
8751,2022-04-01 11:00:08,jd2205,4339.0,TODO
8752,2022-04-01 11:00:12,jd2205,4339.0,TODO
8753,2022-04-01 11:00:16,jd2205,4339.0,TODO
8754,2022-04-01 11:00:22,jd2205,4339.0,TODO
8755,2022-04-01 11:00:27,jd2205,4339.0,TODO
8756,2022-04-01 11:00:33,jd2205,4339.0,TODO
8757,2022-04-01 11:00:37,jd2205,4338.0,TODO
8758,2022-04-01 11:00:42,jd2205,4338.0,TODO
8759,2022-04-01 11:00:48,jd2205,4338.0,TODO
8760,2022-04-01 11:00:51,jd2205,4338.0,TODO
8761,2022-04-01 11:00:58,jd2205,4339.0,TODO
8762,2022-04-01 11:01:02,jd2205,4338.0,TODO
8763,2022-04-01 11:01:08,jd2205,4339.0,TODO
8764,2022-04-01 11:01:12,jd2205,4339.0,TODO
8765,2022-04-01 11:01:18,jd2205,4339.0,TODO
8766,2022-04-01 11:01:19,jd2205,4339.0,TODO
8767,2022-04-01 11:01:28,jd2205,4337.0,TODO
8768,2022-04-01 11:01:31,jd2205,4338.0,TODO
8769,2022-04-01 11:01:37,jd2205,4338.0,TODO
8770,2022-04-01 11:01:42,jd2205,4338.0,TODO
8771,2022-04-01 11:01:48,jd2205,4338.0,TODO
8772,2022-04-01 11:01:57,jd2205,4338.0,TODO
8773,2022-04-01 11:02:03,jd2205,4338.0,TODO
8774,2022-04-01 11:02:06,jd2205,4339.0,TODO
8775,2022-04-01 11:02:11,jd2205,4338.0,TODO
8776,2022-04-01 11:02:15,jd2205,4338.0,TODO
8777,2022-04-01 11:02:20,jd2205,4338.0,TODO
8778,2022-04-01 11:02:27,jd2205,4339.0,TODO
8779,2022-04-01 11:02:35,jd2205,4339.0,TODO
8780,2022-04-01 11:02:38,jd2205,4338.0,TODO
8781,2022-04-01 11:02:44,jd2205,4338.0,TODO
8782,2022-04-01 11:02:48,jd2205,4339.0,TODO
8783,2022-04-01 11:02:56,jd2205,4338.0,TODO
8784,2022-04-01 11:03:01,jd2205,4339.0,TODO
8785,2022-04-01 11:03:11,jd2205,4339.0,TODO
8786,2022-04-01 11:03:16,jd2205,4339.0,TODO
8787,2022-04-01 11:03:21,jd2205,4339.0,TODO
8788,2022-04-01 11:03:23,jd2205,4338.0,TODO
8789,2022-04-01 11:03:30,jd2205,4339.0,TODO
8790,2022-04-01 11:03:32,jd2205,4338.0,TODO
8791,2022-04-01 11:03:41,jd2205,4339.0,TODO
8792,2022-04-01 11:03:46,jd2205,4338.0,TODO
8793,2022-04-01 11:03:50,jd2205,4338.0,TODO
8794,2022-04-01 11:03:54,jd2205,4339.0,TODO
8795,2022-04-01 11:04:00,jd2205,4339.0,TODO
8796,2022-04-01 11:04:05,jd2205,4339.0,TODO
8797,2022-04-01 11:04:10,jd2205,4339.0,TODO
8798,2022-04-01 11:04:14,jd2205,4339.0,TODO
8799,2022-04-01 11:04:19,jd2205,4339.0,TODO
8800,2022-04-01 11:04:31,jd2205,4340.0,TODO
8801,2022-04-01 11:04:36,jd2205,4340.0,TODO
8802,2022-04-01 11:04:45,jd2205,4340.0,TODO
8803,2022-04-06 09:30:03,jd2205,4421.0,TODO
8804,2022-04-06 09:30:08,jd2205,4421.0,TODO
8805,2022-04-06 09:30:13,jd2205,4422.0,TODO
8806,2022-04-06 09:30:18,jd2205,4421.0,TODO
8807,2022-04-06 09:30:23,jd2205,4422.0,TODO
8808,2022-04-06 09:30:28,jd2205,4422.0,TODO
8809,2022-04-06 09:30:33,jd2205,4423.0,TODO
8810,2022-04-06 09:30:38,jd2205,4423.0,TODO
8811,2022-04-06 09:30:43,jd2205,4423.0,TODO
8812,2022-04-06 09:30:48,jd2205,4422.0,TODO
8813,2022-04-06 09:30:53,jd2205,4424.0,TODO
8814,2022-04-06 09:30:57,jd2205,4424.0,TODO
8815,2022-04-06 09:31:03,jd2205,4427.0,TODO
8816,2022-04-06 09:31:04,jd2205,4426.0,TODO
8817,2022-04-06 09:31:18,jd2205,4431.0,TODO
8818,2022-04-06 09:31:22,jd2205,4431.0,sell
8819,2022-04-06 09:31:27,jd2205,4429.0,TODO
8820,2022-04-06 09:31:32,jd2205,4428.0,TODO
8821,2022-04-06 09:31:37,jd2205,4430.0,TODO
8822,2022-04-06 09:31:42,jd2205,4428.0,TODO
8823,2022-04-06 09:31:47,jd2205,4429.0,TODO
8824,2022-04-06 09:31:52,jd2205,4427.0,TODO
8825,2022-04-06 09:31:57,jd2205,4426.0,TODO
8826,2022-04-06 09:32:02,jd2205,4424.0,TODO
8827,2022-04-06 09:32:26,jd2205,4423.0,TODO
8828,2022-04-06 09:32:31,jd2205,4424.0,TODO
8829,2022-04-06 09:32:36,jd2205,4423.0,TODO
8830,2022-04-06 09:32:41,jd2205,4421.0,TODO
8831,2022-04-06 09:32:46,jd2205,4422.0,TODO
8832,2022-04-06 09:32:51,jd2205,4420.0,TODO
8833,2022-04-06 09:32:56,jd2205,4421.0,TODO
8834,2022-04-06 09:33:00,jd2205,4420.0,TODO
8835,2022-04-06 09:33:05,jd2205,4420.0,TODO
8836,2022-04-06 09:33:11,jd2205,4419.0,TODO
8837,2022-04-06 09:33:16,jd2205,4417.0,TODO
8838,2022-04-06 09:33:21,jd2205,4417.0,TODO
8839,2022-04-06 09:33:26,jd2205,4417.0,TODO
8840,2022-04-06 09:33:31,jd2205,4417.0,TODO
8841,2022-04-06 09:33:36,jd2205,4416.0,TODO
8842,2022-04-06 09:33:41,jd2205,4417.0,TODO
8843,2022-04-06 09:33:46,jd2205,4415.0,TODO
8844,2022-04-06 09:33:51,jd2205,4415.0,TODO
8845,2022-04-06 09:33:56,jd2205,4416.0,TODO
8846,2022-04-06 09:34:01,jd2205,4420.0,TODO
8847,2022-04-06 09:34:05,jd2205,4418.0,TODO
8848,2022-04-06 09:34:11,jd2205,4417.0,TODO
8849,2022-04-06 09:34:15,jd2205,4417.0,TODO
8850,2022-04-06 09:34:20,jd2205,4417.0,TODO
8851,2022-04-06 09:34:25,jd2205,4417.0,TODO
8852,2022-04-06 09:34:30,jd2205,4417.0,TODO
8853,2022-04-06 09:34:35,jd2205,4417.0,TODO
8854,2022-04-06 09:34:40,jd2205,4416.0,TODO
8855,2022-04-06 09:34:45,jd2205,4416.0,TODO
8856,2022-04-06 09:34:50,jd2205,4416.0,TODO
8857,2022-04-06 09:34:55,jd2205,4415.0,TODO
8858,2022-04-06 09:35:00,jd2205,4415.0,TODO
8859,2022-04-06 09:35:05,jd2205,4416.0,TODO
8860,2022-04-06 09:35:10,jd2205,4415.0,TODO
8861,2022-04-06 09:35:14,jd2205,4416.0,TODO
8862,2022-04-06 09:35:20,jd2205,4417.0,TODO
8863,2022-04-06 09:35:25,jd2205,4417.0,TODO
8864,2022-04-06 09:35:28,jd2205,4417.0,TODO
8865,2022-04-06 09:35:34,jd2205,4416.0,sell
8866,2022-04-06 09:35:38,jd2205,4417.0,TODO
8867,2022-04-06 09:35:45,jd2205,4415.0,TODO
8868,2022-04-06 09:35:50,jd2205,4416.0,TODO
8869,2022-04-06 09:35:55,jd2205,4417.0,TODO
8870,2022-04-06 09:35:59,jd2205,4418.0,TODO
8871,2022-04-06 09:36:05,jd2205,4418.0,TODO
8872,2022-04-06 09:36:09,jd2205,4418.0,TODO
8873,2022-04-06 09:36:14,jd2205,4418.0,TODO
8874,2022-04-06 09:36:19,jd2205,4417.0,TODO
8875,2022-04-06 09:36:24,jd2205,4417.0,TODO
8876,2022-04-06 09:36:29,jd2205,4416.0,TODO
8877,2022-04-06 09:36:34,jd2205,4415.0,TODO
8878,2022-04-06 09:36:38,jd2205,4414.0,TODO
8879,2022-04-06 09:36:42,jd2205,4415.0,TODO
8880,2022-04-06 09:36:49,jd2205,4414.0,TODO
8881,2022-04-06 09:36:54,jd2205,4413.0,TODO
8882,2022-04-06 09:36:59,jd2205,4411.0,TODO
8883,2022-04-06 09:37:04,jd2205,4411.0,TODO
8884,2022-04-06 09:37:09,jd2205,4411.0,TODO
8885,2022-04-06 09:37:14,jd2205,4412.0,TODO
8886,2022-04-06 09:37:19,jd2205,4415.0,TODO
8887,2022-04-06 09:37:24,jd2205,4415.0,TODO
8888,2022-04-06 09:37:29,jd2205,4413.0,TODO
8889,2022-04-06 09:37:34,jd2205,4413.0,TODO
8890,2022-04-06 09:37:39,jd2205,4414.0,TODO
8891,2022-04-06 09:37:43,jd2205,4414.0,TODO
8892,2022-04-06 09:37:48,jd2205,4415.0,TODO
8893,2022-04-06 09:37:53,jd2205,4414.0,TODO
8894,2022-04-06 09:37:57,jd2205,4414.0,TODO
8895,2022-04-06 09:38:03,jd2205,4415.0,TODO
8896,2022-04-06 09:38:06,jd2205,4415.0,TODO
8897,2022-04-06 09:38:13,jd2205,4416.0,TODO
8898,2022-04-06 09:38:17,jd2205,4415.0,TODO
8899,2022-04-06 09:38:22,jd2205,4415.0,TODO
8900,2022-04-06 09:38:27,jd2205,4416.0,TODO
8901,2022-04-06 09:38:30,jd2205,4417.0,TODO
8902,2022-04-06 09:38:38,jd2205,4418.0,TODO
8903,2022-04-06 09:38:42,jd2205,4418.0,TODO
8904,2022-04-06 09:38:48,jd2205,4418.0,TODO
8905,2022-04-06 09:38:53,jd2205,4421.0,TODO
8906,2022-04-06 09:38:58,jd2205,4420.0,TODO
8907,2022-04-06 09:39:02,jd2205,4419.0,TODO
8908,2022-04-06 09:39:08,jd2205,4419.0,TODO
8909,2022-04-06 09:39:13,jd2205,4419.0,TODO
8910,2022-04-06 09:39:17,jd2205,4419.0,TODO
8911,2022-04-06 09:39:23,jd2205,4418.0,TODO
8912,2022-04-06 09:39:27,jd2205,4418.0,TODO
8913,2022-04-06 09:39:33,jd2205,4418.0,TODO
8914,2022-04-06 09:39:37,jd2205,4418.0,TODO
8915,2022-04-06 09:39:41,jd2205,4419.0,TODO
8916,2022-04-06 09:39:46,jd2205,4419.0,TODO
8917,2022-04-06 09:39:52,jd2205,4420.0,TODO
8918,2022-04-06 09:39:56,jd2205,4418.0,TODO
8919,2022-04-06 09:40:01,jd2205,4419.0,TODO
8920,2022-04-06 09:40:07,jd2205,4418.0,TODO
8921,2022-04-06 09:40:12,jd2205,4419.0,TODO
8922,2022-04-06 09:40:14,jd2205,4419.0,TODO
8923,2022-04-06 09:40:21,jd2205,4420.0,TODO
8924,2022-04-06 09:40:26,jd2205,4419.0,TODO
8925,2022-04-06 09:40:32,jd2205,4418.0,TODO
8926,2022-04-06 09:40:36,jd2205,4418.0,TODO
8927,2022-04-06 09:40:40,jd2205,4418.0,TODO
8928,2022-04-06 09:40:46,jd2205,4418.0,TODO
8929,2022-04-06 09:40:52,jd2205,4418.0,TODO
8930,2022-04-06 09:40:57,jd2205,4418.0,TODO
8931,2022-04-06 09:41:02,jd2205,4418.0,TODO
8932,2022-04-06 09:41:04,jd2205,4420.0,TODO
8933,2022-04-06 09:41:12,jd2205,4419.0,TODO
8934,2022-04-06 09:41:17,jd2205,4420.0,TODO
8935,2022-04-06 09:41:21,jd2205,4419.0,TODO
8936,2022-04-06 09:41:26,jd2205,4419.0,TODO
8937,2022-04-06 09:41:31,jd2205,4419.0,TODO
8938,2022-04-06 09:41:36,jd2205,4419.0,TODO
8939,2022-04-06 09:41:41,jd2205,4419.0,TODO
8940,2022-04-06 09:41:46,jd2205,4419.0,TODO
8941,2022-04-06 09:41:49,jd2205,4419.0,TODO
8942,2022-04-06 09:41:56,jd2205,4419.0,TODO
8943,2022-04-06 09:42:00,jd2205,4419.0,TODO
8944,2022-04-06 09:42:06,jd2205,4419.0,TODO
8945,2022-04-06 09:42:11,jd2205,4419.0,TODO
8946,2022-04-06 09:42:16,jd2205,4419.0,TODO
8947,2022-04-06 09:42:20,jd2205,4419.0,TODO
8948,2022-04-06 09:42:23,jd2205,4419.0,TODO
8949,2022-04-06 09:42:29,jd2205,4419.0,TODO
8950,2022-04-06 09:42:35,jd2205,4418.0,TODO
8951,2022-04-06 09:42:37,jd2205,4419.0,TODO
8952,2022-04-06 09:42:45,jd2205,4419.0,TODO
8953,2022-04-06 09:42:49,jd2205,4418.0,TODO
8954,2022-04-06 09:42:55,jd2205,4417.0,TODO
8955,2022-04-06 09:43:00,jd2205,4417.0,TODO
8956,2022-04-06 09:43:03,jd2205,4416.0,TODO
8957,2022-04-06 09:43:10,jd2205,4416.0,TODO
8958,2022-04-06 09:43:15,jd2205,4415.0,TODO
8959,2022-04-06 09:43:18,jd2205,4415.0,TODO
8960,2022-04-06 09:43:24,jd2205,4414.0,TODO
8961,2022-04-06 09:43:29,jd2205,4415.0,TODO
8962,2022-04-06 09:43:34,jd2205,4415.0,TODO
8963,2022-04-06 09:43:39,jd2205,4414.0,TODO
8964,2022-04-06 09:43:44,jd2205,4413.0,TODO
8965,2022-04-06 09:43:48,jd2205,4412.0,TODO
8966,2022-04-06 09:43:54,jd2205,4412.0,TODO
8967,2022-04-06 09:43:59,jd2205,4411.0,TODO
8968,2022-04-06 09:44:03,jd2205,4411.0,TODO
8969,2022-04-06 09:44:08,jd2205,4411.0,TODO
8970,2022-04-06 09:44:13,jd2205,4411.0,TODO
8971,2022-04-06 09:44:18,jd2205,4411.0,TODO
8972,2022-04-06 09:44:23,jd2205,4410.0,TODO
8973,2022-04-06 09:44:27,jd2205,4410.0,TODO
8974,2022-04-06 09:44:33,jd2205,4410.0,TODO
8975,2022-04-06 09:44:38,jd2205,4408.0,TODO
8976,2022-04-06 09:44:43,jd2205,4407.0,TODO
8977,2022-04-06 09:44:49,jd2205,4408.0,TODO
8978,2022-04-06 09:44:53,jd2205,4407.0,TODO
8979,2022-04-06 09:44:58,jd2205,4408.0,TODO
8980,2022-04-06 09:45:03,jd2205,4408.0,TODO
8981,2022-04-06 09:45:08,jd2205,4407.0,TODO
8982,2022-04-06 09:45:13,jd2205,4409.0,TODO
8983,2022-04-06 09:45:17,jd2205,4408.0,TODO
8984,2022-04-06 09:45:23,jd2205,4407.0,TODO
8985,2022-04-06 09:45:28,jd2205,4407.0,TODO
8986,2022-04-06 09:45:33,jd2205,4408.0,TODO
8987,2022-04-06 09:45:37,jd2205,4409.0,TODO
8988,2022-04-06 09:45:42,jd2205,4408.0,TODO
8989,2022-04-06 09:45:47,jd2205,4407.0,sell
8990,2022-04-06 09:45:53,jd2205,4408.0,TODO
8991,2022-04-06 09:45:58,jd2205,4407.0,TODO
8992,2022-04-06 09:46:02,jd2205,4407.0,TODO
8993,2022-04-06 09:46:08,jd2205,4406.0,TODO
8994,2022-04-06 09:46:12,jd2205,4407.0,TODO
8995,2022-04-06 09:46:18,jd2205,4408.0,TODO
8996,2022-04-06 09:46:22,jd2205,4407.0,TODO
8997,2022-04-06 09:46:28,jd2205,4406.0,TODO
8998,2022-04-06 09:46:32,jd2205,4406.0,TODO
8999,2022-04-06 09:46:38,jd2205,4405.0,TODO
9000,2022-04-06 09:46:43,jd2205,4406.0,TODO
9001,2022-04-06 09:46:48,jd2205,4405.0,TODO
9002,2022-04-06 09:46:53,jd2205,4405.0,TODO
9003,2022-04-06 09:46:57,jd2205,4404.0,TODO
9004,2022-04-06 09:47:02,jd2205,4405.0,TODO
9005,2022-04-06 09:47:07,jd2205,4406.0,TODO
9006,2022-04-06 09:47:11,jd2205,4405.0,TODO
9007,2022-04-06 09:47:17,jd2205,4405.0,TODO
9008,2022-04-06 09:47:22,jd2205,4404.0,TODO
9009,2022-04-06 09:47:27,jd2205,4405.0,TODO
9010,2022-04-06 09:47:32,jd2205,4405.0,TODO
9011,2022-04-06 09:47:37,jd2205,4406.0,TODO
9012,2022-04-06 09:47:41,jd2205,4406.0,TODO
9013,2022-04-06 09:47:47,jd2205,4406.0,TODO
9014,2022-04-06 09:47:50,jd2205,4406.0,TODO
9015,2022-04-06 09:47:57,jd2205,4406.0,TODO
9016,2022-04-06 09:48:01,jd2205,4407.0,TODO
9017,2022-04-06 09:48:05,jd2205,4406.0,TODO
9018,2022-04-06 09:48:11,jd2205,4407.0,TODO
9019,2022-04-06 09:48:16,jd2205,4407.0,TODO
9020,2022-04-06 09:48:21,jd2205,4407.0,TODO
9021,2022-04-06 09:48:24,jd2205,4407.0,TODO
9022,2022-04-06 09:48:30,jd2205,4407.0,TODO
9023,2022-04-06 09:48:36,jd2205,4407.0,TODO
9024,2022-04-06 09:48:41,jd2205,4407.0,TODO
9025,2022-04-06 09:48:46,jd2205,4407.0,TODO
9026,2022-04-06 09:48:51,jd2205,4408.0,TODO
9027,2022-04-06 09:48:56,jd2205,4408.0,TODO
9028,2022-04-06 09:49:01,jd2205,4408.0,TODO
9029,2022-04-06 09:49:05,jd2205,4409.0,TODO
9030,2022-04-06 09:49:10,jd2205,4410.0,TODO
9031,2022-04-06 09:49:16,jd2205,4411.0,TODO
9032,2022-04-06 09:49:21,jd2205,4411.0,TODO
9033,2022-04-06 09:49:26,jd2205,4411.0,TODO
9034,2022-04-06 09:49:30,jd2205,4411.0,TODO
9035,2022-04-06 09:49:36,jd2205,4411.0,TODO
9036,2022-04-06 09:49:40,jd2205,4412.0,TODO
9037,2022-04-06 09:49:46,jd2205,4412.0,TODO
9038,2022-04-06 09:49:51,jd2205,4411.0,TODO
9039,2022-04-06 09:49:56,jd2205,4411.0,TODO
9040,2022-04-06 09:50:00,jd2205,4411.0,TODO
9041,2022-04-06 09:50:06,jd2205,4411.0,TODO
9042,2022-04-06 09:50:11,jd2205,4411.0,TODO
9043,2022-04-06 09:50:15,jd2205,4410.0,TODO
9044,2022-04-06 09:50:20,jd2205,4411.0,TODO
9045,2022-04-06 09:50:25,jd2205,4410.0,TODO
9046,2022-04-06 09:50:31,jd2205,4409.0,TODO
9047,2022-04-06 09:50:36,jd2205,4409.0,TODO
9048,2022-04-06 09:50:40,jd2205,4409.0,TODO
9049,2022-04-06 09:50:46,jd2205,4410.0,TODO
9050,2022-04-06 09:50:50,jd2205,4409.0,TODO
9051,2022-04-06 09:50:56,jd2205,4409.0,TODO
9052,2022-04-06 09:51:01,jd2205,4409.0,TODO
9053,2022-04-06 09:51:05,jd2205,4409.0,TODO
9054,2022-04-06 09:51:10,jd2205,4410.0,TODO
9055,2022-04-06 09:51:14,jd2205,4409.0,TODO
9056,2022-04-06 09:51:21,jd2205,4409.0,TODO
9057,2022-04-06 09:51:25,jd2205,4409.0,TODO
9058,2022-04-06 09:51:30,jd2205,4409.0,TODO
9059,2022-04-06 09:51:34,jd2205,4409.0,TODO
9060,2022-04-06 09:51:40,jd2205,4409.0,TODO
9061,2022-04-06 09:52:57,jd2205,4407.0,TODO
9062,2022-04-06 09:53:02,jd2205,4406.0,TODO
9063,2022-04-06 09:53:04,jd2205,4406.0,TODO
9064,2022-04-06 09:53:10,jd2205,4406.0,TODO
9065,2022-04-06 09:53:16,jd2205,4406.0,TODO
9066,2022-04-06 09:53:21,jd2205,4405.0,TODO
9067,2022-04-06 09:53:27,jd2205,4405.0,TODO
9068,2022-04-06 09:53:31,jd2205,4405.0,TODO
9069,2022-04-06 09:53:36,jd2205,4405.0,TODO
9070,2022-04-06 09:53:41,jd2205,4405.0,TODO
9071,2022-04-06 09:53:46,jd2205,4405.0,TODO
9072,2022-04-06 09:53:51,jd2205,4406.0,TODO
9073,2022-04-06 09:53:56,jd2205,4407.0,TODO
9074,2022-04-06 09:54:00,jd2205,4407.0,TODO
9075,2022-04-06 09:54:06,jd2205,4406.0,TODO
9076,2022-04-06 09:54:11,jd2205,4405.0,TODO
9077,2022-04-06 09:54:14,jd2205,4406.0,TODO
9078,2022-04-06 09:54:21,jd2205,4406.0,TODO
9079,2022-04-06 09:54:26,jd2205,4406.0,TODO
9080,2022-04-06 09:54:31,jd2205,4406.0,TODO
9081,2022-04-06 09:54:35,jd2205,4405.0,TODO
9082,2022-04-06 09:54:41,jd2205,4405.0,TODO
9083,2022-04-06 09:54:45,jd2205,4404.0,TODO
9084,2022-04-06 09:54:51,jd2205,4404.0,TODO
9085,2022-04-06 09:54:56,jd2205,4404.0,TODO
9086,2022-04-06 09:55:01,jd2205,4404.0,TODO
9087,2022-04-06 09:55:05,jd2205,4402.0,TODO
9088,2022-04-06 09:55:10,jd2205,4402.0,TODO
9089,2022-04-06 09:55:15,jd2205,4400.0,TODO
9090,2022-04-06 09:55:20,jd2205,4392.0,TODO
9091,2022-04-06 09:55:26,jd2205,4384.0,TODO
9092,2022-04-06 09:55:30,jd2205,4380.0,buy
9093,2022-04-06 09:55:36,jd2205,4374.0,TODO
9094,2022-04-06 09:55:41,jd2205,4377.0,TODO
9095,2022-04-06 09:55:46,jd2205,4380.0,TODO
9096,2022-04-06 09:55:50,jd2205,4380.0,TODO
9097,2022-04-06 09:55:55,jd2205,4379.0,TODO
9098,2022-04-06 09:56:00,jd2205,4379.0,TODO
9099,2022-04-06 09:56:04,jd2205,4380.0,TODO
9100,2022-04-06 09:56:10,jd2205,4382.0,TODO
9101,2022-04-06 09:56:15,jd2205,4384.0,TODO
9102,2022-04-06 09:56:20,jd2205,4385.0,TODO
9103,2022-04-06 09:56:25,jd2205,4384.0,TODO
9104,2022-04-06 09:56:30,jd2205,4385.0,TODO
9105,2022-04-06 09:56:35,jd2205,4387.0,TODO
9106,2022-04-06 09:56:40,jd2205,4386.0,TODO
9107,2022-04-06 09:56:45,jd2205,4388.0,TODO
9108,2022-04-06 09:56:50,jd2205,4387.0,TODO
9109,2022-04-06 09:56:55,jd2205,4388.0,TODO
9110,2022-04-06 09:56:59,jd2205,4388.0,TODO
9111,2022-04-06 09:57:05,jd2205,4385.0,TODO
9112,2022-04-06 09:57:09,jd2205,4386.0,TODO
9113,2022-04-06 09:57:15,jd2205,4386.0,TODO
9114,2022-04-06 09:57:19,jd2205,4385.0,TODO
9115,2022-04-06 09:57:24,jd2205,4386.0,TODO
9116,2022-04-06 09:57:30,jd2205,4386.0,TODO
9117,2022-04-06 09:57:34,jd2205,4386.0,TODO
9118,2022-04-06 09:57:39,jd2205,4386.0,TODO
9119,2022-04-06 09:57:44,jd2205,4387.0,TODO
9120,2022-04-06 09:57:49,jd2205,4386.0,TODO
9121,2022-04-06 09:57:54,jd2205,4385.0,TODO
9122,2022-04-06 09:57:59,jd2205,4385.0,TODO
9123,2022-04-06 09:58:03,jd2205,4384.0,TODO
9124,2022-04-06 09:58:08,jd2205,4385.0,TODO
9125,2022-04-06 09:58:14,jd2205,4384.0,TODO
9126,2022-04-06 09:58:19,jd2205,4384.0,TODO
9127,2022-04-06 09:58:24,jd2205,4382.0,TODO
9128,2022-04-06 09:58:29,jd2205,4380.0,TODO
9129,2022-04-06 09:58:33,jd2205,4379.0,TODO
9130,2022-04-06 09:58:39,jd2205,4380.0,TODO
9131,2022-04-06 09:58:43,jd2205,4383.0,TODO
9132,2022-04-06 09:58:48,jd2205,4384.0,TODO
9133,2022-04-06 09:58:54,jd2205,4384.0,TODO
9134,2022-04-06 09:59:15,jd2205,4384.0,TODO
